,date,CO,NO_2,NOx,O_3,PM10,PM25,SO_2,city,year,population,month,quarter
616,2008-11-04,0.46840290347969465,60.53854998687903,108.76440734735912,19.73413910492607,18.656371472196447,11.953452408313751,12.104606379216639,madrid,2008,6327594,2008-11,2008Q4
617,2008-11-05,,44,57,40,38,,8,hong kong,2008,6964000,2008-11,2008Q4
618,2008-11-05,0.5509601441225496,63.44334447543358,127.95948168585532,18.84276044451528,24.15456590635909,16.370476127380417,13.40966609364161,madrid,2008,6327594,2008-11,2008Q4
619,2008-11-06,,40,56,37,33,,7,hong kong,2008,6964000,2008-11,2008Q4
620,2008-11-06,0.7236956512906413,80.11867239335004,189.0351429947284,14.18059350560895,31.93671873398125,20.181369057723455,16.528528408063295,madrid,2008,6327594,2008-11,2008Q4
621,2008-11-07,,42,63,25,31,,8,hong kong,2008,6964000,2008-11,2008Q4
622,2008-11-07,0.5431884053716625,69.02389258666327,139.3299833880175,12.736500889327555,29.6099826461739,20.08613097667694,13.46953331708908,madrid,2008,6327594,2008-11,2008Q4
623,2008-11-08,,45,81,15,37,,11,hong kong,2008,6964000,2008-11,2008Q4
624,2008-11-08,0.4001086951381918,47.50523331642151,76.79663325150808,23.31679443615239,16.145312497392297,12.62547619002206,10.82210000594457,madrid,2008,6327594,2008-11,2008Q4
625,2008-11-09,0.5937749546582383,62.534826951868396,132.6461416726294,15.166156515971474,24.516776975231302,19.136607141721818,13.791619367710934,madrid,2008,6327594,2008-11,2008Q4
626,2008-11-09,,35,54,34,32,,9,hong kong,2008,6964000,2008-11,2008Q4
627,2008-11-10,0.7434963759952697,78.76087332751653,186.29087353405887,12.232926832881954,33.80644094985392,21.96380952142534,16.685583339532215,madrid,2008,6327594,2008-11,2008Q4
628,2008-11-10,,50,74,45,48,,14,hong kong,2008,6964000,2008-11,2008Q4
629,2008-11-11,,59,84,47,60,,16,hong kong,2008,6964000,2008-11,2008Q4
630,2008-11-11,0.7444746374975943,86.15249997456868,204.5292500813802,8.427165236680404,43.9755034107301,29.155029930754335,17.425283291339873,madrid,2008,6327594,2008-11,2008Q4
631,2008-11-12,0.5512862307545932,70.16838068635714,136.4952920522037,16.65342014655471,20.512083292007446,14.47446416815122,13.66626668771108,madrid,2008,6327594,2008-11,2008Q4
632,2008-11-12,,68,107,39,52,,15,hong kong,2008,6964000,2008-11,2008Q4
633,2008-11-13,0.4590942026588364,59.01625005086263,108.35708352565766,28.0771999744747,15.136909724316663,9.380357120363485,12.552287134383874,madrid,2008,6327594,2008-11,2008Q4
634,2008-11-13,,63,82,55,52,,13,hong kong,2008,6964000,2008-11,2008Q4
635,2008-11-14,,60,77,63,54,,13,hong kong,2008,6964000,2008-11,2008Q4
636,2008-11-14,0.5337318838641479,69.09886665821075,134.6702666838964,22.980503477156162,23.017878230136375,13.921677015582967,14.874383308092753,madrid,2008,6327594,2008-11,2008Q4
637,2008-11-15,0.5640579712563667,68.3092000468572,134.74221673647563,20.928107631703217,19.179756056763985,12.81319271225527,15.535216630299885,madrid,2008,6327594,2008-11,2008Q4
638,2008-11-15,,74,110,53,57,,28,hong kong,2008,6964000,2008-11,2008Q4
639,2008-11-16,0.5428260872342988,62.49431662241618,126.1097997601827,21.083593777898287,20.40862367616298,14.654583386012487,15.284733346303303,madrid,2008,6327594,2008-11,2008Q4
640,2008-11-16,,54,67,64,46,,13,hong kong,2008,6964000,2008-11,2008Q4
641,2008-11-17,,37,47,86,63,,11,hong kong,2008,6964000,2008-11,2008Q4
642,2008-11-17,0.7927536244193713,85.09731660048168,203.66693300882974,12.856840285989973,32.268441296500626,20.187797628697894,19.56548332452774,madrid,2008,6327594,2008-11,2008Q4
643,2008-11-18,,54,83,49,119,,15,hong kong,2008,6964000,2008-11,2008Q4
644,2008-11-18,0.6115760867200468,69.11768332004547,160.65106663068136,10.469027779582474,27.445920161075062,17.162023853333224,17.74983330965042,madrid,2008,6327594,2008-11,2008Q4
645,2008-11-19,,52,76,32,66,,15,hong kong,2008,6964000,2008-11,2008Q4
646,2008-11-19,0.38878402883312013,50.798080133078294,88.78160254744337,29.14076659405273,17.187947796945988,10.529041910242892,14.32076793839418,madrid,2008,6327594,2008-11,2008Q4
647,2008-11-20,,47,62,61,63,,16,hong kong,2008,6964000,2008-11,2008Q4
648,2008-11-20,0.4208695641381369,54.25909551064573,98.45440528780172,24.4753216983961,18.43186736731005,12.073652752145321,14.373400336733615,madrid,2008,6327594,2008-11,2008Q4
649,2008-11-21,,62,81,72,79,,17,hong kong,2008,6964000,2008-11,2008Q4
650,2008-11-21,0.6595462778221457,77.62147412707458,171.84316581138214,14.689144832301514,31.09215031116159,18.113975934235448,18.039129004007208,madrid,2008,6327594,2008-11,2008Q4
651,2008-11-22,0.42464609719988655,51.0830383181373,95.50554274398218,32.605565150717034,16.051095648226532,10.610238123507727,13.707796334822309,madrid,2008,6327594,2008-11,2008Q4
652,2008-11-22,,58,72,58,63,,14,hong kong,2008,6964000,2008-11,2008Q4
653,2008-11-23,0.28016304340807424,36.2244000172615,54.539316595395405,42.48344346585481,8.23970486679011,5.834371256257246,11.38155000368754,madrid,2008,6327594,2008-11,2008Q4
654,2008-11-23,,88,119,38,107,,37,hong kong,2008,6964000,2008-11,2008Q4
655,2008-11-24,0.32658181789923796,40.77842812145434,65.12361199799987,39.404529529996864,12.389111497053285,6.500178558131059,11.00424748240506,madrid,2008,6327594,2008-11,2008Q4
656,2008-11-24,,97,141,28,110,,30,hong kong,2008,6964000,2008-11,2008Q4
657,2008-11-25,0.4124094205233606,52.79580009619395,96.38521662076315,27.765433960490757,14.657078270290208,11.340714307058425,12.661233336925507,madrid,2008,6327594,2008-11,2008Q4
658,2008-11-25,,62,84,50,70,,18,hong kong,2008,6964000,2008-11,2008Q4
659,2008-11-26,,73,101,52,86,,21,hong kong,2008,6964000,2008-11,2008Q4
660,2008-11-26,0.35923913029440935,47.54984999974569,77.77546662648518,29.22753471508622,13.286869575148044,9.160773822239467,13.609549973805745,madrid,2008,6327594,2008-11,2008Q4
661,2008-11-27,,49,64,67,79,,21,hong kong,2008,6964000,2008-11,2008Q4
662,2008-11-27,0.4735869553911945,61.41843330144882,117.84168323834737,22.35630200865368,19.097795121578706,11.600476174127488,14.66433333794276,madrid,2008,6327594,2008-11,2008Q4
663,2008-11-28,,58,91,42,59,,15,hong kong,2008,6964000,2008-11,2008Q4
664,2008-11-28,0.5584420293191636,69.83654990196229,147.41476667086283,14.993078253787496,29.762309047910904,18.338750011154584,14.825150018135707,madrid,2008,6327594,2008-11,2008Q4
665,2008-11-29,0.29429347837424796,35.087983329296115,52.36618326505025,42.71342012617323,9.247317082375185,6.079999986858595,9.567750005722045,madrid,2008,6327594,2008-11,2008Q4
666,2008-11-29,,70,110,27,47,,17,hong kong,2008,6964000,2008-11,2008Q4
667,2008-11-30,0.31465579725909926,35.06966673215231,53.040783389409384,38.12946177025636,8.847386751752282,6.689221549890712,10.524100002249082,madrid,2008,6327594,2008-11,2008Q4
668,2008-11-30,,63,89,49,49,,16,hong kong,2008,6964000,2008-11,2008Q4
669,2008-12-01,0.3873684204668618,47.395158684313394,77.66621040302843,26.929982556514506,12.745243076648977,9.79301206677793,11.269800017972788,madrid,2008,6327594,2008-12,2008Q4
670,2008-12-01,,94,149,52,83,,25,hong kong,2008,6964000,2008-12,2008Q4
671,2008-12-02,0.4613818191533739,61.21593648454417,110.71603682368097,24.94891979324693,17.258031333365093,11.9946707123054,13.895083615612425,madrid,2008,6327594,2008-12,2008Q4
672,2008-12-02,,85,114,46,57,,17,hong kong,2008,6964000,2008-12,2008Q4
673,2008-12-03,,54,69,49,42,,14,hong kong,2008,6964000,2008-12,2008Q4
674,2008-12-03,0.3983303080101628,52.4060100340883,90.81061749307062,26.541498268107503,15.384322918123669,9.935714285998117,11.866299979289373,madrid,2008,6327594,2008-12,2008Q4
675,2008-12-04,0.5847912878744616,68.58843060845325,156.38195322670404,13.223815297000499,25.172361137759353,18.240714300956046,14.47580002228419,madrid,2008,6327594,2008-12,2008Q4
676,2008-12-04,,53,77,48,50,,16,hong kong,2008,6964000,2008-12,2008Q4
677,2008-12-05,,65,90,41,98,,23,hong kong,2008,6964000,2008-12,2008Q4
678,2008-12-05,0.3518478260712995,41.640584288336,66.74352277459604,35.79869558748992,12.996180572547019,9.236428559536026,11.525350019931793,madrid,2008,6327594,2008-12,2008Q4
679,2008-12-06,,58,83,42,72,,20,hong kong,2008,6964000,2008-12,2008Q4
680,2008-12-06,0.34489130381278804,45.205583789425255,74.60808806249938,25.84785210960348,17.556560830043946,13.511383686425551,10.630795274692542,madrid,2008,6327594,2008-12,2008Q4
681,2008-12-07,0.3238043481942968,43.286770875255264,72.42902791831229,17.025245018316916,10.617753600080809,11.472291658322016,9.525156242152056,madrid,2008,6327594,2008-12,2008Q4
682,2008-12-07,,54,66,53,75,,22,hong kong,2008,6964000,2008-12,2008Q4
683,2008-12-08,0.3541847817680758,46.862274312310745,75.98828118625615,20.093623207531113,9.000960152002348,9.03326388862398,10.447013890577686,madrid,2008,6327594,2008-12,2008Q4
684,2008-12-08,,80,113,41,71,,22,hong kong,2008,6964000,2008-12,2008Q4
685,2008-12-09,,100,199,15,57,,28,hong kong,2008,6964000,2008-12,2008Q4
686,2008-12-09,0.4026459846781553,54.84030662484632,92.2405450843668,20.8631616036803,8.91072825386088,7.956451602520481,12.285417369927012,madrid,2008,6327594,2008-12,2008Q4
687,2008-12-10,0.390543477906697,51.55951668610175,84.45311675826709,37.11342019380795,12.746579872237312,7.1573809406587054,12.106233339309693,madrid,2008,6327594,2008-12,2008Q4
688,2008-12-10,,79,140,42,49,,13,hong kong,2008,6964000,2008-12,2008Q4
689,2008-12-11,,135,258,22,85,,41,hong kong,2008,6964000,2008-12,2008Q4
690,2008-12-11,0.4492028976345192,63.493499897321065,108.95771667003632,24.225104191650946,18.321961807914906,11.72636906164033,13.386400011380514,madrid,2008,6327594,2008-12,2008Q4
691,2008-12-12,,51,60,72,78,,15,hong kong,2008,6964000,2008-12,2008Q4
692,2008-12-12,0.5814156086875393,72.9704674878383,162.3132886600017,14.895958176473291,32.24688704822375,21.313892158919465,14.961419035476913,madrid,2008,6327594,2008-12,2008Q4
693,2008-12-13,,95,163,32,85,,22,hong kong,2008,6964000,2008-12,2008Q4
694,2008-12-13,0.5187318826067275,63.081650087038675,128.27641649882,12.89086803379986,16.91107822065768,12.005476218958696,12.14011667728424,madrid,2008,6327594,2008-12,2008Q4
695,2008-12-14,,67,83,65,116,,28,hong kong,2008,6964000,2008-12,2008Q4
696,2008-12-14,0.3531340579704746,44.78586668968201,66.78531659285227,38.3319444341792,10.346864144145819,6.4367857195791744,11.901233321825663,madrid,2008,6327594,2008-12,2008Q4
697,2008-12-15,,57,70,62,125,,26,hong kong,2008,6964000,2008-12,2008Q4
698,2008-12-15,0.5211231881023749,73.48048339446386,137.37416653712592,25.653663241614897,20.261961828089422,13.795119055679866,15.279550001621246,madrid,2008,6327594,2008-12,2008Q4
699,2008-12-16,,79,105,58,105,,27,hong kong,2008,6964000,2008-12,2008Q4
700,2008-12-16,0.7770108705575484,89.54470007578531,207.2296670071284,15.352048605473506,33.18190981033776,20.687083250000363,20.375550021330515,madrid,2008,6327594,2008-12,2008Q4
701,2008-12-17,1.0850543471026248,118.79673323631286,311.6242500209808,7.828048766697741,55.701354040867756,35.00964288768314,27.10260000705719,madrid,2008,6327594,2008-12,2008Q4
702,2008-12-17,,94,139,49,88,,27,hong kong,2008,6964000,2008-12,2008Q4
703,2008-12-18,,76,123,52,59,,18,hong kong,2008,6964000,2008-12,2008Q4
704,2008-12-18,0.9674223011437892,106.58443696478835,270.3825211084189,9.118020997782304,39.96742559523173,24.486204822379424,23.868571470565154,madrid,2008,6327594,2008-12,2008Q4
705,2008-12-19,,67,91,70,79,,17,hong kong,2008,6964000,2008-12,2008Q4
706,2008-12-19,0.6466304348592741,78.31135005950928,172.21761671702066,13.615902781486511,26.4768055404226,15.942095799360446,18.934666674931844,madrid,2008,6327594,2008-12,2008Q4
707,2008-12-20,,66,80,58,68,,12,hong kong,2008,6964000,2008-12,2008Q4
708,2008-12-20,0.7555978254185639,79.2192332426707,183.6547997156779,11.516695658849633,30.548958313547903,18.933154716378166,22.06799997329712,madrid,2008,6327594,2008-12,2008Q4
709,2008-12-21,1.0729166669096204,99.09368352890014,263.09496658643087,10.381284726783633,40.61211804093586,31.237262031861714,27.032499950726827,madrid,2008,6327594,2008-12,2008Q4
710,2008-12-21,,52,63,61,41,,11,hong kong,2008,6964000,2008-12,2008Q4
711,2008-12-22,,64,94,35,101,,24,hong kong,2008,6964000,2008-12,2008Q4
712,2008-12-22,1.1164673886167398,116.23500834960173,317.4924168268839,11.167252192289933,48.528315990749334,30.06696423356022,28.967033292452495,madrid,2008,6327594,2008-12,2008Q4
713,2008-12-23,1.1537137655136378,121.27788356463114,331.61966558211236,9.688402773398492,48.61034720804956,33.609583475760054,29.75226671218872,madrid,2008,6327594,2008-12,2008Q4
714,2008-12-23,,64,93,30,65,,22,hong kong,2008,6964000,2008-12,2008Q4
715,2008-12-24,0.8125724642254089,91.03141673723857,214.73546663920084,12.710834796739661,30.270781265364754,20.10958333455381,24.627916638056437,madrid,2008,6327594,2008-12,2008Q4
716,2008-12-24,,108,180,21,89,,34,hong kong,2008,6964000,2008-12,2008Q4
717,2008-12-25,0.617083331624019,72.9400000333786,147.03555000305175,13.018400010440661,23.705017304254902,17.39773807284378,22.701400011380514,madrid,2008,6327594,2008-12,2008Q4
718,2008-12-25,,88,172,38,71,,31,hong kong,2008,6964000,2008-12,2008Q4
719,2008-12-26,0.543297099624423,66.04861667633057,139.01364979426066,16.522690969208877,20.33888891587655,13.910119789089272,17.467633318106333,madrid,2008,6327594,2008-12,2008Q4
720,2008-12-26,,30,38,80,69,,13,hong kong,2008,6964000,2008-12,2008Q4
721,2008-12-27,,50,61,56,74,,15,hong kong,2008,6964000,2008-12,2008Q4
722,2008-12-27,0.33186932839791267,42.974924824671675,63.255358893405614,26.74521745432978,13.661130439924158,9.224464281683876,15.894891464252504,madrid,2008,6327594,2008-12,2008Q4
723,2008-12-28,0.3905253622923856,54.96606668949127,85.63049999713898,24.468524290041792,15.796562525961134,11.434047613825117,16.79900002002716,madrid,2008,6327594,2008-12,2008Q4
724,2008-12-28,,62,119,29,69,,17,hong kong,2008,6964000,2008-12,2008Q4
725,2008-12-29,,69,139,11,61,,19,hong kong,2008,6964000,2008-12,2008Q4
726,2008-12-29,0.6064855051294401,74.32799996376038,158.01508328755696,11.217118070771297,32.63973924388056,20.972202455713635,17.322003348641882,madrid,2008,6327594,2008-12,2008Q4
727,2008-12-30,0.5785480941867223,67.98606009634588,149.98953242612401,9.963565217308377,30.78918261569479,19.75011903615225,17.962408022737023,madrid,2008,6327594,2008-12,2008Q4
728,2008-12-30,,55,126,5,53,,15,hong kong,2008,6964000,2008-12,2008Q4
729,2008-12-31,,47,92,11,46,,15,hong kong,2008,6964000,2008-12,2008Q4
730,2008-12-31,0.3850816690418768,53.06011690321271,84.61328873610456,20.198086932223777,16.14215648734051,9.75059521836894,15.812036723644786,madrid,2008,6327594,2008-12,2008Q4
731,2009-01-01,0.4638185249553511,54.148382681141726,95.89194777447244,13.863297113041947,28.989145395105535,18.802173857363115,15.342626077403192,madrid,2009,6373532,2009-01,2009Q1
732,2009-01-01,,53,74,34,57,,17,hong kong,2009,6996000,2009-01,2009Q1
733,2009-01-01,0.3799999965273816,54.237200317382815,74.30240005493164,16.29666668176651,24.35333349307378,11.73000008719308,18.125599822998048,madrid,2009,6373532,2009-01,2009Q1
734,2009-01-02,,60,81,52,72,,24,hong kong,2009,6996000,2009-01,2009Q1
735,2009-01-02,0.6119705331588977,70.76876472498964,155.69874764134235,10.311622576738792,30.207495602770877,20.09345916232223,17.154230116184188,madrid,2009,6373532,2009-01,2009Q1
736,2009-01-03,,45,56,62,57,,17,hong kong,2009,6996000,2009-01,2009Q1
737,2009-01-03,0.5284782595716525,59.88074991544088,128.65161677678427,8.75991317960951,16.871736116914285,12.97607142868496,14.50873334089915,madrid,2009,6373532,2009-01,2009Q1
738,2009-01-04,,50,68,53,51,,15,hong kong,2009,6996000,2009-01,2009Q1
739,2009-01-04,0.45197463799537957,49.802733391920725,93.1844500207901,31.51783976197658,13.521701375539932,8.32952383267028,15.10996668656667,madrid,2009,6373532,2009-01,2009Q1
740,2009-01-05,,41,55,51,38,,11,hong kong,2009,6996000,2009-01,2009Q1
741,2009-01-05,0.54364130338249,62.29216658592224,127.72999996821086,9.240329858329561,21.275505253662217,14.238902444519647,14.314383354981741,madrid,2009,6373532,2009-01,2009Q1
742,2009-01-06,0.3802536227402912,45.29308338801066,70.89375009377797,25.994374983012676,9.65140625151495,6.819940494639533,13.46643811563983,madrid,2009,6373532,2009-01,2009Q1
743,2009-01-06,,45,58,52,39,,10,hong kong,2009,6996000,2009-01,2009Q1
744,2009-01-07,,86,124,37,111,,26,hong kong,2009,6996000,2009-01,2009Q1
745,2009-01-07,0.4250724638231855,50.36931542601928,83.86829732853502,30.24131944196092,12.384930566367176,8.520476191526367,13.87880953639543,madrid,2009,6373532,2009-01,2009Q1
746,2009-01-08,,73,101,29,71,,22,hong kong,2009,6996000,2009-01,2009Q1
747,2009-01-08,0.47815217361178086,61.99168332576752,112.9053167406718,23.737066015601158,19.45824347661889,13.285952375758262,16.48818331003189,madrid,2009,6373532,2009-01,2009Q1
748,2009-01-09,0.4254710135738487,58.30273329019546,95.99766661485036,21.645572973622215,14.4643402836389,12.45654761933145,13.49918335199356,madrid,2009,6373532,2009-01,2009Q1
749,2009-01-09,,50,75,38,66,,19,hong kong,2009,6996000,2009-01,2009Q1
750,2009-01-10,0.4594021726237691,63.83438342730204,101.95954996109009,17.519426112174987,16.775243072667056,15.141369033427466,14.82628332455953,madrid,2009,6373532,2009-01,2009Q1
751,2009-01-10,,63,86,48,68,,22,hong kong,2009,6996000,2009-01,2009Q1
752,2009-01-11,,83,103,50,81,,33,hong kong,2009,6996000,2009-01,2009Q1
753,2009-01-11,0.4527717384955157,58.30358338991801,92.25278320630392,36.29008695623149,15.27374998666346,10.671676665722966,18.048216694196064,madrid,2009,6373532,2009-01,2009Q1
754,2009-01-12,0.7432604723886497,99.17351748595885,214.59929672637378,13.431396157329619,41.348673653124095,22.046904805870284,23.06319933400881,madrid,2009,6373532,2009-01,2009Q1
755,2009-01-12,,73,102,50,82,,21,hong kong,2009,6996000,2009-01,2009Q1
756,2009-01-13,0.9279528980993706,115.33356661478679,296.82035029093424,6.847234781099402,47.62819438924392,34.17321423547609,23.181299993991853,madrid,2009,6373532,2009-01,2009Q1
757,2009-01-13,,67,90,51,95,,32,hong kong,2009,6996000,2009-01,2009Q1
758,2009-01-14,,79,110,42,88,,30,hong kong,2009,6996000,2009-01,2009Q1
759,2009-01-14,0.7388224638458611,98.66283338228861,219.11768388112387,8.722413188053501,31.866979148238897,27.54035723209381,16.764833323160808,madrid,2009,6373532,2009-01,2009Q1
760,2009-01-15,0.48029038034203697,72.01301668167115,122.76708318710327,13.366724750929178,20.278767347335815,13.929702418900671,15.8788981421762,madrid,2009,6373532,2009-01,2009Q1
761,2009-01-15,,60,77,69,68,,19,hong kong,2009,6996000,2009-01,2009Q1
762,2009-01-16,0.6368297104440306,78.00623337109883,165.20230045636495,13.489947675410365,30.580381917870707,16.428333259764173,20.27374998807907,madrid,2009,6373532,2009-01,2009Q1
763,2009-01-16,,62,76,67,69,,16,hong kong,2009,6996000,2009-01,2009Q1
764,2009-01-17,0.6505797097216481,77.98673329353332,157.66961709976195,14.53934027109709,29.255989586727488,15.00005949678875,20.926533354918163,madrid,2009,6373532,2009-01,2009Q1
765,2009-01-17,,65,83,49,44,,13,hong kong,2009,6996000,2009-01,2009Q1
